FID,TNMID,GNIS_ID,AreaAcres,AreaSqKm,States,HUC8,Name,Ha,Pct_In_NWI,Ha_In_NWI,LAT,Lon,ZoneID
0,{4B4E7FCA-85FA-43FC-9258-EF0B28E9A839},0.000000000000000,523958.000000000000000,2120.427828540000100,AR,11010009,Lower Black,212042.782936000000000,13.951858652700000,29583.909351099999000,36.148431286300003,-91.129423926800001,HU8_505
1,{36C2B219-7A57-403F-A725-02EBEC616FDD},0.000000000000000,777606.000000000000000,3146.928943689999900,AR,11010010,Spring,314692.894436999980000,39.471708342800000,124214.661445000010000,36.454481165600001,-91.586147408800002,HU8_506
2,{F2B304EA-8CC1-4364-BC9F-6439ACC4711A},0.000000000000000,2290580.000000000000000,9269.849981249999500,"AR,MO",08020203,Lower St. Francis,926984.999220000000000,15.487086435600000,143562.967991000010000,35.706997409200000,-90.359377649199999,HU8_447
3,{80F3CD3C-51D8-402A-A05A-1A282750174D},0.000000000000000,1667369.000000000000000,6747.751327259999900,"AR,MO",08020204,Little River Ditches,674775.131642999940000,81.361551027999994,549007.513158999970000,36.443250789099999,-89.900299439999998,HU8_448
4,{D9A00049-49CD-4E47-990D-2F169E833C5F},0.000000000000000,1634944.000000000000000,6616.527795410000200,AR,11010001,Beaver Reservoir,661652.779516999960000,14.981170315000000,99123.329795199999000,36.218045183800001,-93.699948237699999,HU8_507
5,{85A2D51A-14CA-4F24-99BF-AD60145B9FAF},0.000000000000000,1668150.000000000000000,6750.909757360000200,"AR,MO",11010003,Bull Shoals Lake,675090.975732999970000,57.807190717799998,390251.127868000010000,36.562060205100003,-92.883285811799993,HU8_508
6,{1094D3D8-4AAF-4C0D-BA15-10E6672F866C},0.000000000000000,1172102.000000000000000,4743.431246109999800,"AR,MO",11010006,North Fork White,474343.124604000010000,75.880029144900007,359931.701196999990000,36.711183564199999,-92.249504075199994,HU8_489
7,{2072F459-DF0D-4E58-9A4F-48584454D2D0},0.000000000000000,1231702.000000000000000,4984.627682330000400,"AR,MO",11010007,Upper Black,498462.768241000010000,90.518360918200003,451200.327578999980000,37.061667140099999,-90.737663828199999,HU8_449
8,{FDCA1239-8467-4FFF-BFEA-D886F29B9453},0.000000000000000,769659.000000000000000,3114.769050850000000,"AR,MO",11010011,Eleven Point,311476.905043000010000,85.257448667700004,265557.262469000010000,36.732031139900002,-91.435255038099996,HU8_509
9,{585976A1-0923-4EC1-B2DF-FF50B221608B},0.000000000000000,581988.000000000000000,2355.272136200000200,"AR,MO,OK,KS",11070206,Lake O' The Cherokees,235527.213897999990000,12.434901435700001,29287.576888200001000,36.740330886599999,-94.816437393800001,HU8_511
10,{533C6543-6EF9-48C4-ADDA-AEDAB8712A7F},0.000000000000000,702297.000000000000000,2842.158961420000200,"AR,TN,KY",08010100,Lower Mississippi-Memphis,284215.896723999990000,14.686335883300000,41740.901166299998000,36.007401094099997,-89.669251407499999,HU8_320
11,{D4E96931-8FD5-4C44-AF23-C2A3C558A773},0.000000000000000,1029496.000000000000000,4166.312497930000100,CN,01010009,Little River-Saint John River,46271.939202000001000,99.992110945099995,46268.288045200003000,47.172776510399999,-68.037225213100001,HU8_602
12,{AAB3BA4E-77CF-4233-B100-94B3DBE345AE},0.000000000000000,899394.000000000000000,3639.799415940000000,CN,01010011,Keswick River-Saint John River,4669.949731429999700,99.936789338899999,4666.997814200000000,46.002299057599998,-67.805927201599999,HU8_25
13,{ABD31335-4D4A-48E6-8491-E2D76D1E16BD},0.000000000000000,1015510.000000000000000,4109.711188979999900,"CN,ME",01030001,Upper Kennebec,410887.958646000010000,99.976406251800000,410791.014781999980000,45.601840894900000,-69.956218758899993,HU8_10
14,{729F5BD0-7420-4F4A-BF8B-17AA64882197},0.000000000000000,631045.000000000000000,2553.805754590000100,"CN,NY,VT",04150409,Richelieu River,3611.893959330000100,99.447050090399998,3591.919411450000100,44.995891529300003,-73.395021685200007,HU8_263
15,{CD67B33C-59A6-43FA-910D-AF8B2B043E6C},0.000000000000000,388305.000000000000000,1571.449804880000100,CT,01080207,Farmington,157144.980495000000000,100.000000000000000,157144.980505000010000,41.944704973500002,-72.964364954800004,HU8_41
16,{8C0D2B55-C5BB-4B36-827F-9427570F8666},0.000000000000000,336792.000000000000000,1362.979926980000100,CT,01100002,Shetucket,136297.992693000010000,100.000000000000000,136297.992692000000000,41.817234700599997,-72.208649119599997,HU8_42
17,{A07EC9BB-6C1F-4D7C-8CF6-04B69074E483},0.000000000000000,236105.000000000000000,955.502284710000030,CT,01100003,Thames,95550.228487300003000,100.000000000000000,95550.228522100006000,41.457797809500001,-72.119609703199998,HU8_43
18,{4F5E0D7E-E877-44E3-B35D-261A5764051E},0.000000000000000,327900.000000000000000,1326.991198940000000,CT,01100004,Quinnipiac,132699.120017000010000,100.000000000000000,132699.120028000000000,41.395520229399999,-72.795222911699994,HU8_44
19,{D86ABFBD-FA89-46EA-8F5B-942E15CB5657},0.000000000000000,694173.000000000000000,2809.279000840000200,CT,01080205,Lower Connecticut,280927.900008999980000,100.000000000000000,280927.900280000000000,41.705005180000001,-72.538004643700006,HU8_45
20,{47B9E5C4-4BE7-4433-9179-B477C6A9CB0D},0.000000000000000,331993.000000000000000,1343.557033589999900,"CT,MA",01080206,Westfield,134355.703378000010000,99.999999999799996,134355.703352000010000,42.294519605500000,-72.905023487999998,HU8_46
21,{D5453DD6-4D6B-444C-80A5-AF897FAB5CBD},0.000000000000000,472753.000000000000000,1913.205934290000000,CT,01100001,Quinebaug,191320.593437000000000,99.999999999600007,191320.593425000000000,41.890597584399998,-71.936036101300004,HU8_47
22,{5E5CC5C6-5D09-4241-B6F3-A1D53FCCF242},0.000000000000000,287607.000000000000000,1163.928388660000100,CT,01100006,Saugatuck,116392.838925000000000,99.999999999899998,116392.838926000000000,41.182322006800000,-73.439626063399999,HU8_60
23,{F17C467D-D64B-4FA0-8DEB-6DA9B7FD19E5},0.000000000000000,1247943.000000000000000,5050.355690669999600,"CT,MA",01100005,Housatonic,505035.569066000000000,100.000000000000000,505035.569047000030000,41.835151101999998,-73.298204020499995,HU8_48
24,{D93EE135-0A9B-424D-A41D-C5F4B2C90E92},0.000000000000000,483688.000000000000000,1957.460174450000100,"DE,PA",02040205,Brandywine-Christina,195746.017343999990000,52.723264439899999,103203.690397000000000,39.792590683299998,-75.710140792199994,HU8_92
25,{342979AC-90B2-4197-A662-8F96F2E3F98B},0.000000000000000,639663.000000000000000,2588.681703530000000,IA,07060002,Upper Iowa,258868.171026000000000,100.000000000000000,258868.170374999990000,43.420017713400000,-91.900464338299997,HU8_372
26,{5F37CEFE-0361-453D-BE80-A71DB9CD1EF6},0.000000000000000,1084086.000000000000000,4387.237294890000200,IA,07060004,Turkey,438723.729577000020000,100.000000000000000,438723.729415000010000,42.982038492400001,-91.756780664499999,HU8_384
27,{54F3C0AD-2A15-441C-BD3B-1373FB7DBC85},0.000000000000000,1196960.000000000000000,4844.030813940000400,IA,07060006,Maquoketa,484403.081448999990000,100.000000000000000,484403.081421000010000,42.303950680699998,-91.034749157899995,HU8_385
28,{D3C57FE4-D26B-46B6-B387-EAB1A96A2CF0},0.000000000000000,1003356.000000000000000,4060.525988700000200,IA,07080102,Upper Wapsipinicon,406052.598799000030000,100.000000000000000,406052.598856000000000,42.727654518500003,-92.035637113000007,HU8_386
29,{2CA76B6F-4299-487E-B45B-1C2EA9361D20},0.000000000000000,628085.000000000000000,2541.826779829999900,IA,07080103,Lower Wapsipinicon,254182.677906000000000,100.000000000000000,254182.677991000000000,41.849135007699999,-90.799177598399993,HU8_387
30,{A3289F99-CD86-4AF6-A77E-5442630D5AFD},0.000000000000000,1179840.000000000000000,4774.748010909999700,IA,07080105,South Skunk,477474.801036000020000,100.000000000000000,477474.801076999980000,41.857265010200003,-93.273131070500000,HU8_394
31,{F5482012-4FCC-45A0-9DC5-71524F3980F0},0.000000000000000,558349.000000000000000,2259.607466439999800,IA,07080106,North Skunk,225960.746940000010000,100.000000000000000,225960.746775000010000,41.565614413299997,-92.615061613899996,HU8_395
32,{D6567D53-25C9-4F9D-9848-7A6CD56F39B3},0.000000000000000,1045509.000000000000000,4231.116422410000300,IA,07080107,Skunk,423111.642664999990000,100.000000000000000,423111.641994000010000,41.068242230800003,-91.805556884200001,HU8_396
33,{7E36A47E-08C4-4336-831F-7153E955FBD0},0.000000000000000,440567.000000000000000,1782.950419360000100,IA,07080203,Winnebago,178295.041908000010000,99.999999999899998,178295.041907000010000,43.293395896200003,-93.443126508899994,HU8_356
34,{6D42187C-4B29-4472-A8FE-52C4FE84047B},0.000000000000000,551106.000000000000000,2230.295729360000200,IA,07080204,West Fork Cedar,223029.573158999990000,100.000000000000000,223029.572992000000000,42.811733218900002,-93.132052006099997,HU8_397
35,{10D6BD99-0D47-4E35-9629-7F5417158BDF},0.000000000000000,1546745.000000000000000,6259.590464349999800,IA,07080205,Middle Cedar,625959.046425999960000,100.000000000000000,625959.046418000010000,42.303194449099998,-92.345746124399994,HU8_398
36,{65F2CD30-B70F-474A-8E7D-FFABDB288751},0.000000000000000,703238.000000000000000,2845.966831920000000,IA,07080206,Lower Cedar,284596.683184999970000,100.000000000000000,284596.683174000010000,41.738457923399999,-91.256829125199999,HU8_399
37,{ECE669E9-D814-4A42-9574-B61B0BEEF0E1},0.000000000000000,931807.000000000000000,3770.970500810000000,IA,07080207,Upper Iowa,377097.050079000010000,100.000000000000000,377097.050127000020000,42.589694596800001,-93.404673785200004,HU8_400
38,{D0140C1A-627A-43BA-BA40-75FC583D2728},0.000000000000000,1060643.000000000000000,4292.362111569999800,IA,07080208,Middle Iowa,429236.211139000020000,100.000000000000000,429236.211124999970000,41.923816304399999,-92.427686951599995,HU8_401
39,{81FC7671-7479-4492-AE19-BF9BA3BFFE14},0.000000000000000,1078870.000000000000000,4366.127776690000200,IA,07080209,Lower Iowa,436612.777247000020000,100.000000000000000,436612.777653000030000,41.489649849899997,-91.769834235600001,HU8_402
40,{160E026C-2368-4E10-BD10-AC1A55DD6A5A},0.000000000000000,688583.000000000000000,2786.657950410000000,IA,07100002,Upper Des Moines,278665.794723999980000,100.000000000000000,278665.794832999990000,43.124632730000002,-94.661670395000002,HU8_416
41,{63F1F400-191B-46E4-A94D-466816F8926C},0.000000000000000,836059.000000000000000,3383.483531599999900,IA,07100003,East Fork Des Moines,338348.353126999980000,100.000000000000000,338348.353048000020000,43.228249045699997,-94.315831283500003,HU8_357
42,{691DCFE7-DFF0-48AA-9159-7CD3F9B2C5C2},0.000000000000000,1104264.000000000000000,4468.893257980000300,IA,07100004,Middle Des Moines,446889.326206000000000,100.000000000000000,446889.326024000010000,42.278438606800002,-94.145016795900005,HU8_403
43,{F9346510-2B8F-40F7-810D-6F1E7A48ADB6},0.000000000000000,581391.000000000000000,2352.855392139999800,IA,07100005,Boone,235285.539289000010000,100.000000000000000,235285.539280000000000,42.760018081200002,-93.874706614100006,HU8_404
44,{642334D3-7EFA-4E7E-9500-F5A9E8FBF717},0.000000000000000,1581325.000000000000000,6399.535825629999600,IA,07100006,North Raccoon,639953.582693999980000,100.000000000000000,639953.582515000020000,42.286992105000003,-94.602943612299995,HU8_417
45,{FFBAED06-1CB1-450D-AB03-D3562BAB3878},0.000000000000000,727581.000000000000000,2944.481506919999900,IA,07100007,South Raccoon,294448.150680000020000,100.000000000000000,294448.150736999990000,41.799936059700002,-94.536447298900001,HU8_418
46,{6BC7C38A-1876-4BD3-89C0-5898FB18BBA1},0.000000000000000,1563224.000000000000000,6326.280533199999800,IA,07100008,Lake Red Rock,632628.053415999980000,100.000000000000000,632628.053332000040000,41.337329937000000,-93.698216600899997,HU8_405
47,{BD63BFB7-471A-41B1-8B65-1FCFFD956A3C},0.000000000000000,1370655.000000000000000,5546.966177729999800,IA,07100009,Lower Des Moines,554696.617848000020000,100.000000000000000,554696.617880000030000,40.950290076999998,-92.478066461099999,HU8_406
48,{0E741BD6-D424-4C09-B0FD-E17D9C27E19D},0.000000000000000,586190.000000000000000,2372.277982269999900,IA,10230002,Floyd,237227.798245000010000,100.000000000000000,237227.798168999990000,42.960414688599997,-96.032250449700001,HU8_475
49,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B},0.000000000000000,1812374.000000000000000,7334.577685680000300,IA,10230003,Little Sioux,733457.768898000010000,100.000000000000000,733457.768933000040000,43.036221589900002,-95.430571890600007,HU8_419
50,{0B4CD9CA-0CD3-4B46-9A20-22E101E6B4AC},0.000000000000000,618371.000000000000000,2502.511700560000000,IA,10230004,Monona-Harrison Ditch,250251.168868000010000,100.000000000000000,250251.172146000000000,42.441694551300003,-96.048856435499999,HU8_477
51,{3F5B0268-6823-46BE-B1FB-4C1673918B27},0.000000000000000,473541.000000000000000,1916.394749490000100,IA,10230005,Maple,191639.474934000000000,100.000000000000000,191639.474951999990000,42.422248306800000,-95.519655404000005,HU8_420
52,{FA3F5B0F-E548-4B41-9276-B1409BDFBB0C},0.000000000000000,761552.000000000000000,3081.957294509999900,IA,10230007,Boyer,308195.729840999990000,100.000000000000000,308195.729486000030000,41.977930723900002,-95.481555657700000,HU8_421
53,{0ADD5A65-48D5-4C2D-9478-CC5524DCBC96},0.000000000000000,1056960.000000000000000,4277.456868540000000,IA,10240002,West Nishnabotna,427745.686878999990000,100.000000000000000,427745.686840999990000,41.376677164800000,-95.351088688700003,HU8_422
54,{32B6905C-C90F-485E-92C6-683554366E45},0.000000000000000,735169.000000000000000,2975.187497429999900,IA,10240003,East Nishnabotna,297518.749725000000000,100.000000000000000,297518.749736000030000,41.347439655400002,-95.049980738499997,HU8_423
55,{FA50E6A8-6A6D-40A9-BCD3-8C237F688B6F},0.000000000000000,508804.000000000000000,2059.102751510000000,IA,10240009,West Nodaway,205910.275180000000000,100.000000000000000,205910.275136000010000,41.154384074500001,-94.818805888399993,HU8_424
56,{D09DB136-C0FD-4F58-8B45-0382680A89B4},0.000000000000000,951281.000000000000000,3849.781596480000200,"IA,IL",07060005,Apple-Plum,384978.159594000030000,99.999999999899998,384978.159697000000000,42.321664582399997,-90.269773510799993,HU8_388
57,{4963D30D-4750-44D0-9FCE-B5235ED7720B},0.000000000000000,1002329.000000000000000,4056.370519730000100,"IA,MN",07020009,Blue Earth,405637.052441000010000,100.000000000000000,405637.051977000020000,43.632060930100003,-94.217720891799999,HU8_351
58,{6AE5D8A8-3316-49A6-B484-84B00A70076D},0.000000000000000,1078091.000000000000000,4362.974459029999700,"IA,MN",07080201,Upper Cedar,436297.446521000010000,100.000000000000000,436297.446126999970000,43.385595717599998,-92.822167039600004,HU8_352
59,{D911D322-0667-4C87-9505-EC11E48345D3},0.000000000000000,691333.000000000000000,2797.786454139999900,IA,07080202,Shell Rock,279778.645258000000000,100.000000000000000,279778.645354999990000,43.195464188300001,-93.039728654699999,HU8_353
60,{2B797D37-69F7-4E74-8D60-A55ED945FA58},0.000000000000000,1074565.000000000000000,4348.706011129999800,"IA,MN",10170204,Rock,434870.601025999990000,100.000000000000000,434870.601024999980000,43.555148217099998,-96.054797600599997,HU8_354
61,{CA290DC4-03AA-4771-B5D8-14F1E5901AF3},0.000000000000000,112017.000000000000000,453.327137400000030,"IA,MO",10240004,Nishnabotna,45332.713846699997000,96.054508300300000,43544.115449700003000,40.605354875099998,-95.624976357999998,HU8_479
62,{CDA1C91A-23C6-4E1C-875F-0BE9DB863599},0.000000000000000,497034.000000000000000,2011.468262580000100,"IA,MO",10240013,One Hundred and Two,201146.826275000000000,100.000000000000000,201146.826276000010000,40.509773155600001,-94.770154800200004,HU8_480
63,{391C349E-2774-48E8-BFE6-FE3431CCDF95},0.000000000000000,1408697.000000000000000,5700.917269390000000,"IA,MO",10280102,Thompson,570091.727046999960000,100.000000000000000,570091.726997000050000,40.574147613900003,-93.797281768199994,HU8_415
64,{5B6423E1-71A2-4772-946C-68C787D9B1CF},0.000000000000000,1029594.000000000000000,4166.708722430000300,"IA,NE",10230001,Blackbird-Soldier,416670.873153000020000,50.380906059799997,209922.559512000010000,42.067301638000004,-96.147402099499999,HU8_474
65,{137604D3-AC1D-4A2C-99B1-C2EE95514D5C},0.000000000000000,712835.000000000000000,2884.804780909999900,"IA,NE",10230006,Big Papillion-Mosquito,288480.478122000000000,51.903970213500003,149732.821411000010000,41.394275439399998,-95.896185518199999,HU8_476
66,{79EA5FED-F1D1-42CD-AF83-6BAC73F4555C},0.000000000000000,2187955.000000000000000,8854.534244459999200,"IA,MN,SD",10170203,Lower Big Sioux,885453.424184000000000,32.366094114500001,286586.688706999990000,43.548195033799999,-96.630705524199996,HU8_355
67,{3E0D1C61-5500-46F4-BF99-F12BE1D4CF1B},0.000000000000000,716174.000000000000000,2898.316200679999800,"IA,WI",07060003,Grant-Little Maquoketa,289831.620124000010000,100.000000000000000,289831.620080999970000,42.771462712700000,-90.798886886000005,HU8_383
68,{66B6FBB4-281D-44B8-AEEC-70EBBC503DA2},0.000000000000000,911427.000000000000000,3688.494967610000000,"IA,MN,WI",07060001,Coon-Yellow,368849.496627999990000,100.000000000000000,368849.496745000010000,43.402445158500001,-91.218302049599998,HU8_371
69,{4227BE1B-FBCD-453E-8AFB-B829E19B3570},0.000000000000000,916352.000000000000000,3708.426750529999900,IL,05120109,Vermilion,370842.675114999990000,100.000000000000000,370842.675076999990000,40.264481670099997,-87.871010152300002,HU8_293
70,{A15B20B0-1523-40FA-A553-FC7CB5850BFA},0.000000000000000,1558909.000000000000000,6308.816329139999700,IL,05120112,Embarras,630881.632917999990000,100.000000000000000,630881.632976999970000,39.322731976900002,-88.028825125899999,HU8_294
71,{63093ACF-5AA2-468D-8876-AEE8375EDFFC},0.000000000000000,1370865.000000000000000,5547.815784460000000,IL,05120114,Little Wabash,554781.578603000030000,100.000000000000000,554781.578572000030000,38.744139708100001,-88.362140770500005,HU8_295
72,{F79DD734-E736-41F3-A3A4-5049E4A7411F},0.000000000000000,679715.000000000000000,2750.767001880000000,IL,05120115,Skillet,275076.700183000010000,100.000000000000000,275076.700168000010000,38.382513108500000,-88.587074555300006,HU8_296
73,{9387876E-072B-470F-9159-082B118AD73C},0.000000000000000,753495.000000000000000,3049.353717139999800,IL,05140204,Saline,304935.371701000030000,99.995649215399993,304922.104613000000000,37.783493758299997,-88.515256805700005,HU8_297
74,{059328F6-1A25-4E82-903B-E907CF05333D},0.000000000000000,1387902.000000000000000,5616.763214990000100,IL,07090005,Lower Rock,561676.321625999990000,100.000000000000000,561676.321465000040000,41.915580698900001,-89.602422045899999,HU8_389
75,{0B2364DB-7923-4732-BC08-69DB34138FAA},0.000000000000000,803098.000000000000000,3250.091675180000000,IL,07090006,Kishwaukee,325009.167525000000000,100.000000000000000,325009.167537999980000,42.156152597999998,-88.731880956699996,HU8_412
76,{9DE38CB0-41FC-4FFB-A5BC-EBEE26607565},0.000000000000000,722432.000000000000000,2923.641966140000000,IL,07090007,Green,292364.196471999980000,100.000000000000000,292364.196721000010000,41.529483769199999,-89.731793346600000,HU8_407
77,{A2A30A0D-00E8-4623-9177-5EF98AB0995C},0.000000000000000,644064.000000000000000,2606.490897220000100,IL,07120005,Upper Illinois,260649.089730000010000,100.000000000000000,260649.089771000000000,41.256081876099998,-88.428392995600007,HU8_441
78,{78B5E2B8-BE16-45DC-95A5-CA6E7CA42407},0.000000000000000,705982.000000000000000,2857.071991490000100,IL,07120007,Lower Fox,285707.199207000030000,100.000000000000000,285707.199158000000000,41.693577290500002,-88.616096767200006,HU8_413
79,{8E3729A1-7953-434F-8B55-FC8EC764C099},0.000000000000000,1254261.000000000000000,5075.924821149999800,IL,07130001,Lower Illinois-Senachwine Lake,507592.482006000010000,100.000000000000000,507592.482038000020000,41.201437075199998,-89.293023280800000,HU8_414
80,{5A63C0DF-D7F3-4D9D-A2AE-C987DA490B6F},0.000000000000000,853201.000000000000000,3452.857108380000200,IL,07130002,Vermilion,345285.710941000030000,100.000000000000000,345285.710903999980000,40.906760822099997,-88.625568284600007,HU8_301
81,{CE601DD7-C285-4ACB-B6E2-47B6E37B0424},0.000000000000000,1038510.000000000000000,4202.793270809999700,IL,07130003,Lower Illinois-Lake Chautauqua,420279.300833999990000,100.000000000000000,420279.313512999970000,40.426989482600000,-90.003782450499997,HU8_442
82,{135BE0BE-827B-4CFE-A75E-ADAD0D6AC19C},0.000000000000000,735408.000000000000000,2976.155924790000000,IL,07130004,Mackinaw,297615.592432999980000,100.000000000000000,297615.592515000030000,40.610022252599997,-89.091836139099996,HU8_302
83,{6056663F-9D15-4BE2-BF25-327919A8726E},0.000000000000000,1193794.000000000000000,4831.219851290000400,IL,07130005,Spoon,483121.985491000000000,100.000000000000000,483121.985202000010000,40.831283069800001,-90.145400529499994,HU8_408
84,{9A351334-BA3C-49ED-8AAE-A581EEA2DEB4},0.000000000000000,922222.000000000000000,3732.179872279999900,IL,07130006,Upper Sangamon,373217.987910000030000,100.000000000000000,373217.987845000000000,40.025649350400002,-88.796620320599999,HU8_303
85,{CE597063-F794-40A4-90FD-38DFEC11AA51},0.000000000000000,748613.000000000000000,3029.596496640000200,IL,07130007,South Fork Sangamon,302959.649708000010000,100.000000000000000,302959.649455000010000,39.559963555300001,-89.429363971399994,HU8_443
86,{52735749-C09D-4374-856D-76A3B1A130F9},0.000000000000000,571075.000000000000000,2311.108971530000000,IL,07130008,Lower Sangamon,231110.922048000010000,100.000000000000000,231110.909970000010000,39.967233305299999,-89.874075553400004,HU8_444
87,{5F2FFDE4-51EA-4E8F-8AAC-08B63652ABA7},0.000000000000000,1195065.000000000000000,4836.362288540000000,IL,07130009,Salt,483636.228968999990000,100.000000000000000,483636.228773000010000,40.222286592899998,-89.164467926800000,HU8_445
88,{269863C6-9DAE-468B-93A0-92C1A596DCC6},0.000000000000000,863526.000000000000000,3494.643175119999800,IL,07130010,La Moine,349464.318346999990000,100.000000000000000,349464.317985999980000,40.350689997600000,-90.812836567700003,HU8_409
89,{C1805A21-2FBC-43BD-8339-16D3789AEF1C},0.000000000000000,1454606.000000000000000,5886.710289589999800,IL,07130011,Lower Illinois,588671.028999999980000,100.000000000000000,588671.028970999990000,39.631908428800003,-90.487313540599999,HU8_426
90,{C977F1E5-BBCC-4420-92C3-5D7BF3933396},0.000000000000000,623732.000000000000000,2524.210372049999900,IL,07130012,Macoupin,252421.037335000000000,100.000000000000000,252421.037259000000000,39.278835139900004,-90.053179528800001,HU8_427
91,{05A06A72-F475-4C1D-8B83-F8626480F85E},0.000000000000000,1526713.000000000000000,6178.522345839999600,IL,07140106,Big Muddy,617852.234590000010000,100.000000000000000,617852.234582999950000,38.002271923899997,-89.139992875600001,HU8_304
92,{33135F8E-CCF7-4B05-9D95-AEEC4F55295A},0.000000000000000,233835.000000000000000,946.317627779999950,IL,07140108,Cache,94631.762772700007000,100.000000000000000,94631.762769199995000,37.280512233099998,-89.195797355200000,HU8_322
93,{B09C43FD-3355-4B21-AD79-2ABFED0C56CF},0.000000000000000,1003882.000000000000000,4062.656010459999800,IL,07140201,Upper Kaskaskia,406265.601079999990000,100.000000000000000,406265.601092999980000,39.602548066200001,-88.648007445000005,HU8_305
94,{DBD780A6-1ACA-4BAA-8FFE-5B01B32D7DA8},0.000000000000000,1099564.000000000000000,4449.874676890000000,IL,07140202,Middle Kaskaskia,444987.467765000010000,100.000000000000000,444987.467742000010000,38.811184427999997,-89.114409577499998,HU8_306
95,{79018B19-F44B-4DF3-A7B2-0432671AD83A},0.000000000000000,586556.000000000000000,2373.759429159999900,IL,07140203,Shoal,237375.942875000010000,100.000000000000000,237375.942843000000000,39.006914510800001,-89.484068236499994,HU8_446
96,{31D2DE30-FECF-408D-82EC-A46F976276FD},0.000000000000000,1028109.000000000000000,4160.701291489999700,IL,07140204,Lower Kaskaskia,416070.129015000010000,100.000000000000000,416070.128947000020000,38.456610453300001,-89.808393872899998,HU8_450
97,{C5D4BA12-6399-4A40-A170-2F26C7D2C6B1},0.000000000000000,634679.000000000000000,2568.512108060000200,"IA,IL",07080101,Copperas-Duck,256851.210683000010000,99.999999999899998,256851.210664000010000,41.564712182199997,-90.604697810700003,HU8_390
98,{83925D5C-3127-4C58-BFB6-A623B748AAE9},0.000000000000000,1546198.000000000000000,6257.378877209999700,"IA,IL",07080104,Flint-Henderson,625737.887437000060000,100.000000000000000,625737.887935000010000,40.936218381800003,-90.862613393900006,HU8_410
99,{8376E78B-0E68-4FC0-8CBB-18BD4EEE0A18},0.000000000000000,839305.000000000000000,3396.619639099999900,"IL,IN",05120113,Lower Wabash,339661.964026000000000,100.000000000000000,339661.963964000000000,38.291795140100000,-87.842048539000004,HU8_307
100,{1A2E339C-7130-4FB3-931F-3E1B047C5271},0.000000000000000,1367553.000000000000000,5534.409505880000300,"IL,IN",07120002,Iroquois,553440.951658000010000,100.000000000000000,553440.951201000020000,40.798794903400001,-87.604831687399994,HU8_308
101,{5A535CF7-0432-47FF-80E3-6905F822E118},0.000000000000000,419593.000000000000000,1698.070460230000000,IL,07120003,Chicago,169807.047036000000000,100.000000000000000,169807.046103000000000,41.733914798500003,-87.670142643999995,HU8_178
102,{C843A425-1DD2-4582-A6C2-0866C56861C8},0.000000000000000,668857.000000000000000,2706.828982280000200,"IL,KY",05140203,Lower Ohio-Bay,270682.897707999970000,57.343922632300000,155220.191492999990000,37.441286174600002,-88.375378159299999,HU8_323
103,{A37C13F9-8E17-4C77-BCF1-D686EFE6EE58},0.000000000000000,1271761.000000000000000,5146.745893639999800,"IL,MO",07110004,The Sny,514674.589451999990000,100.000000000000000,514674.589404999980000,39.570756414199998,-91.176683277500004,HU8_428
104,{9C7CBD9E-FFA9-407B-9D74-CD4CEC927BC6},0.000000000000000,428102.000000000000000,1732.506199550000000,IL,07110009,Peruque-Piasa,173250.620016000000000,100.000000000000000,173250.620008000000000,38.895127046799999,-90.434179376100005,HU8_429
105,{D331C24B-E73B-44B4-BB7F-07A628841777},0.000000000000000,1053318.000000000000000,4262.718388039999800,IL,07140101,Cahokia-Joachim,426271.838907999980000,100.000000000000000,426271.838935000010000,38.443976268199997,-90.201109331500007,HU8_430
106,{A59A2ADB-FBD9-4210-9B52-AECA614BF394},0.000000000000000,1105264.000000000000000,4472.943201410000300,IL,07140105,Upper Mississippi-Cape Girardeau,447294.319949999980000,99.998506737800000,447287.640686000000000,37.645664607299999,-89.702081074399999,HU8_324
107,{F7FA14AA-527A-4B7D-BFCB-A1AE27E18CB3},0.000000000000000,1104783.000000000000000,4470.995754739999900,"IA,MO,IL",07110001,Bear-Wyaconda,447099.575444000020000,100.000000000000000,447099.575351000010000,40.351987653599998,-91.704465088000006,HU8_411
108,{03258A5B-FCC9-444D-91B6-83DF1EC4623D},0.000000000000000,267746.000000000000000,1083.552535840000000,"IL,WI",04040002,Pike-Root,108355.253289999990000,100.000000000000000,108355.253906000000000,42.664795434200002,-87.899156333500002,HU8_179
109,{CD595C09-485C-483F-80D5-6AEA9DFC738B},0.000000000000000,1203270.000000000000000,4869.565585610000200,"IL,WI",07090003,Pecatonica,486956.558517000000000,100.000000000000000,486956.558579000000000,42.592671723099997,-89.811111070999999,HU8_391
110,{7800EEE2-5258-46DA-8FA1-23A006F67D0F},0.000000000000000,486740.000000000000000,1969.811165800000000,"IL,WI",07090004,Sugar,196981.116546000000000,99.999999999899998,196981.116591000000000,42.748133294399999,-89.486058320500007,HU8_392
111,{7D5DB613-4A41-4275-905A-46155985A326},0.000000000000000,931497.000000000000000,3769.717093560000200,IL,07120004,Des Plaines,376971.709016999990000,99.999999999899998,376971.709070999990000,41.908491169000001,-88.012146670899995,HU8_180
112,{867A927E-419E-4513-9200-3A39DF83FD2E},0.000000000000000,988224.000000000000000,3999.288309139999900,"IL,WI",07120006,Upper Fox,399928.830865000030000,100.000000000000000,399928.830912999980000,42.584658815300003,-88.291914591500003,HU8_181
