Year,WBIC,level
1994,1002600,904.7697898564962
1995,1002600,910.07352179544
1996,1002600,930.1472457296794
1997,1002600,927.7938765694304
1998,1002600,893.0164303300586
1999,1002600,892.8921833657906
2000,1002600,886.1327175009642
2001,1002600,888.3830207562792
2002,1002600,897.6512208027559
2003,1002600,881.1784921974879
2004,1002600,871.5394472243544
2005,1002600,856.1255259020066
2006,1002600,840.5049884172671
2007,1002600,820.4265289632451
2008,1002600,801.8504010082136
2009,1002600,775.4768223327183
2010,1002600,790.6788156276953
2011,1002600,772.9086380362105
2012,1002600,759.7770376904668
2013,1002600,765.6726492637308
2014,1002600,790.1431930123
2015,1002600,792.7411899143926
1948,8900,1000
1949,8900,978.0763348505836
1950,8900,976.8842347223722
1951,8900,990.4407493314079
1952,8900,989.6520368920441
1953,8900,965.9026021219019
1954,8900,975.9720799503941
1955,8900,954.9274798644844
1956,8900,950.4705241406471
1957,8900,930.7971576291824
1958,8900,898.6959295790673
1959,8900,903.7906517425732
1960,8900,916.7513101468418
1961,8900,917.5050576105656
1962,8900,895.6875778270049
1963,8900,868.9568988692472
1964,8900,859.1653334398121
1965,8900,879.6435485086165
1966,8900,862.0517841525597
1967,8900,854.4485316958851
1968,8900,847.037403792635
1969,8900,840.978266025102
1970,8900,841.147999237302
1971,8900,841.6642876021723
1972,8900,855.1634896833066
1973,8900,864.9858602498633
1974,8900,868.2064770907939
1975,8900,861.3103708117202
1976,8900,838.0338973537638
1977,8900,851.3551005085094
1978,8900,861.832380910775
1979,8900,857.2960704809941
1980,8900,859.4456742600577
1981,8900,867.8615113752177
1982,8900,888.798580368438
1983,8900,902.5500555822915
1984,8900,927.8656580283669
1985,8900,948.6525094401264
1986,8900,972.6679756199667
1987,8900,975.6479048581577
1988,8900,954.6375739596234
1989,8900,939.1662326767853
1990,8900,953.7269831748204
1991,8900,965.4671892663622
1992,8900,953.592605922617
1993,8900,960.3143491250604
1994,8900,942.3419993097219
1995,8900,931.3857956639615
1996,8900,931.8474574180312
1997,8900,927.7160061263045
1998,8900,921.3974959037503
1999,8900,929.8502663851491
2000,8900,938.9536574831515
2001,8900,942.534829808393
2002,8900,929.1181907453645
2003,8900,918.1186952959638
2004,8900,933.9786563874999
2005,8900,914.4317580629846
2006,8900,919.8215694789953
2007,8900,902.2124103382001
2008,8900,918.1901989537881
2009,8900,918.4697173733435
2010,8900,914.8997793394578
2011,8900,914.3446008732074
2012,8900,889.1378272231667
2013,8900,900.136852803172
2014,8900,910.2331587714327
2015,8900,907.1387337786415
1948,421600,1000
1949,421600,989.4650449233505
1950,421600,986.7366545457537
1951,421600,1006.650275032362
1952,421600,992.3089570817173
1953,421600,980.3123912445568
1954,421600,989.8682249650809
1955,421600,969.1202005911375
1956,421600,959.7355236272183
1957,421600,952.496358747924
1958,421600,931.0390692821259
1959,421600,944.3400494431638
1960,421600,958.0351518488392
1961,421600,957.1597222452633
1962,421600,955.1566798033999
1963,421600,932.0857593635008
1964,421600,936.1867988473604
1965,421600,950.6968987570037
1966,421600,940.3586457618516
1967,421600,950.5379260770076
1968,421600,968.8525495157752
1969,421600,971.0157734902698
1970,421600,975.8372255239316
1971,421600,987.2678975826624
1972,421600,996.1995882944292
1973,421600,1009.843657904232
1974,421600,1003.2755356283384
1975,421600,1001.4657441276829
1976,421600,975.3354138719999
1977,421600,988.3263716760856
1978,421600,997.7796352909629
1979,421600,1008.3691559472267
1980,421600,1009.995198892466
1981,421600,1004.5065837222893
1982,421600,1023.5866819939313
1983,421600,1037.0141047791124
1984,421600,1047.7484309347637
1985,421600,1069.2861719626044
1986,421600,1066.7039389777244
1987,421600,1052.985097115479
1988,421600,1038.0113660786021
1989,421600,1017.44793930113
1990,421600,1031.0289921962674
1991,421600,1049.5662544907648
1992,421600,1055.1683610863047
1993,421600,1059.915714037836
1994,421600,1057.2073049285468
1995,421600,1056.985272907726
1996,421600,1070.2701842837987
1997,421600,1058.5599084427758
1998,421600,1033.5859178606927
1999,421600,1029.3572580311215
2000,421600,1030.923675813746
2001,421600,1025.616722162478
2002,421600,1043.9415205478385
2003,421600,1044.2807462827543
2004,421600,1055.9013075373819
2005,421600,1045.9625588534177
2006,421600,1039.0046366061176
2007,421600,1008.8172488424058
2008,421600,999.5870512582284
2009,421600,991.4965695101062
2010,421600,1006.4103332926294
2011,421600,1003.9120844231971
2012,421600,997.6169567323934
2013,421600,1003.8199502801414
2014,421600,1019.2392421363946
2015,421600,1023.5351620430711
1948,502300,1000
1949,502300,981.4753476203048
1950,502300,976.9043174820374
1951,502300,997.6639834653399
1952,502300,985.4510020596003
1953,502300,973.9665396378388
1954,502300,980.7305190986906
1955,502300,958.0067135124649
1956,502300,949.6742640812158
1957,502300,945.2606814046554
1958,502300,921.5636386546595
1959,502300,938.0699204601199
1960,502300,950.9294789352732
1961,502300,951.326153379682
1962,502300,946.7736883978654
1963,502300,925.6271897080841
1964,502300,927.5401098731763
1965,502300,940.7811198672653
1966,502300,930.169495953415
1967,502300,942.4745147362628
1968,502300,961.4340235585703
1969,502300,964.0805765741183
1970,502300,970.0413172187272
1971,502300,985.0965071205617
1972,502300,993.4585343569277
1973,502300,1007.0804858718353
1974,502300,1003.2407086092654
1975,502300,1000.2324975461125
1976,502300,970.9747106533898
1977,502300,985.7478039716635
1978,502300,991.4487805305566
1979,502300,1001.4059595073614
1980,502300,1001.046206736579
1981,502300,992.5516282250519
1982,502300,1010.1134771812293
1983,502300,1022.2882818271498
1984,502300,1032.6402846165151
1985,502300,1049.379801769773
1986,502300,1044.5606553247042
1987,502300,1027.5172310596965
1988,502300,1011.3291541783342
1989,502300,986.6016231548904
1990,502300,999.0414453719114
1991,502300,1013.1659586336034
1992,502300,1016.7161878595897
1993,502300,1018.2619983085013
1994,502300,1018.4147003380566
1995,502300,1020.8565549144009
1996,502300,1033.6061489007357
1997,502300,1020.6970102998702
1998,502300,992.1933250415885
1999,502300,990.804235366332
2000,502300,992.239001156708
2001,502300,984.0390404894275
2002,502300,986.2480806124732
2003,502300,981.5367403839377
2004,502300,983.1222821655432
2005,502300,958.6365787786976
2006,502300,943.9200226691802
2007,502300,907.7362919530117
2008,502300,884.124750871706
2009,502300,873.7486975282327
2010,502300,871.6051725826507
2011,502300,851.3121009932179
2012,502300,834.0194285377812
2013,502300,826.9545335643395
2014,502300,828.5549971877716
2015,502300,833.8640305902345
1948,107500,1000
1949,107500,984.1545513711833
1950,107500,978.8068424254984
1951,107500,994.1054962573058
1952,107500,982.3059726143777
1953,107500,962.9519093046121
1954,107500,971.0967297365937
1955,107500,948.6491286780163
1956,107500,948.1414132228192
1957,107500,934.9610949710283
1958,107500,894.347356907454
1959,107500,915.691513259986
1960,107500,922.283902494365
1961,107500,931.1695591885075
1962,107500,919.596255714757
1963,107500,899.8718732303131
1964,107500,883.6406700961363
1965,107500,916.3432812964761
1966,107500,893.7766022495156
1967,107500,895.0980173887983
1968,107500,905.733635375012
1969,107500,902.4695978683054
1970,107500,902.9380975593991
1971,107500,911.2567187345184
1972,107500,929.2860768097297
1973,107500,946.6434061419933
1974,107500,942.4748847577449
1975,107500,934.4200599168249
1976,107500,906.4246921469896
1977,107500,913.6801487331771
1978,107500,930.1169726802016
1979,107500,931.6927411797958
1980,107500,945.618010120303
1981,107500,934.3636127445095
1982,107500,947.6011632592069
1983,107500,954.8453770660644
1984,107500,970.752576016337
1985,107500,976.7570092546348
1986,107500,985.975272124759
1987,107500,980.6777708871891
1988,107500,959.6308664000984
1989,107500,943.8596580142251
1990,107500,958.3375987944953
1991,107500,964.0163299132921
1992,107500,972.3826218494421
1993,107500,1000.6254563379654
1994,107500,1002.1371218766072
1995,107500,1005.7240080452034
1996,107500,1003.9921034935802
1997,107500,1000.7877672277616
1998,107500,1005.0651152133848
1999,107500,1018.3697248220705
2000,107500,1026.0943572648316
2001,107500,1037.727390729046
2002,107500,1040.977749844635
2003,107500,1036.6197917389732
2004,107500,1063.2217810681427
2005,107500,1055.224322079113
2006,107500,1043.5673337753253
2007,107500,1040.4358076127223
2008,107500,1058.8472704641167
2009,107500,1056.3392003732529
2010,107500,1077.97071997488
2011,107500,1071.2972810644517
2012,107500,1049.0314313874658
2013,107500,1048.35802795315
2014,107500,1047.2751852484416
2015,107500,1045.484291841854
1948,192500,1000
1949,192500,982.1706993080825
1950,192500,968.6539775177285
1951,192500,977.1170159446779
1952,192500,957.7060860497315
1953,192500,940.0525620342002
1954,192500,941.7067597887904
1955,192500,919.2888163945761
1956,192500,903.6177048290156
1957,192500,891.7150738262942
1958,192500,867.1350776635527
1959,192500,878.47097405434
1960,192500,879.1447798163084
1961,192500,879.6181509867197
1962,192500,869.2338642655153
1963,192500,846.384698502567
1964,192500,843.6672772426429
1965,192500,854.9330686006449
1966,192500,837.4744765426063
1967,192500,840.0427307398477
1968,192500,854.7419265354267
1969,192500,854.7472777045449
1970,192500,856.6589196394377
1971,192500,863.3783221549879
1972,192500,872.0651376573394
1973,192500,878.0618297931568
1974,192500,867.0292376987078
1975,192500,865.1536744634764
1976,192500,831.0806284368849
1977,192500,838.6062717140732
1978,192500,852.6931876145408
1979,192500,863.1037554587116
1980,192500,870.799766649414
1981,192500,859.689529256909
1982,192500,871.6366506329595
1983,192500,879.9537385659361
1984,192500,890.4145369436814
1985,192500,907.4254457141849
1986,192500,911.281243860072
1987,192500,890.2458001633086
1988,192500,864.5813475782055
1989,192500,836.8844531017407
1990,192500,850.2057078197648
1991,192500,861.8371653641303
1992,192500,869.4572728565101
1993,192500,874.6866942771488
1994,192500,863.0114857715798
1995,192500,864.6800286540622
1996,192500,870.5169901751833
1997,192500,859.8168195804407
1998,192500,837.2877679142737
1999,192500,833.0084202648707
2000,192500,830.5775303601677
2001,192500,827.4138206291715
2002,192500,832.7352943207444
2003,192500,819.5249890522251
2004,192500,829.3208366509542
2005,192500,813.3242368088017
2006,192500,804.1648018796815
2007,192500,780.62276646785
2008,192500,765.4979613859929
2009,192500,751.5483919941113
2010,192500,753.5595936028171
2011,192500,747.2184083391344
2012,192500,729.5406022780645
2013,192500,732.5908184522264
2014,192500,745.597538003997
2015,192500,756.9488715968739
1948,117500,1000
1949,117500,989.3025701666069
1950,117500,991.1409236684095
1951,117500,1010.9009333392668
1952,117500,1004.4975466866109
1953,117500,987.9024522330668
1954,117500,1002.1994257716598
1955,117500,984.1368207770893
1956,117500,988.6993704982585
1957,117500,977.5427246556525
1958,117500,940.3429535766353
1959,117500,961.0687177672057
1960,117500,974.2926293024184
1961,117500,987.6426759628683
1962,117500,975.2016518389488
1963,117500,956.2443336254909
1964,117500,937.6527168337066
1965,117500,971.3385805102141
1966,117500,949.8612454914975
1967,117500,952.3143561400603
1968,117500,963.6159739203704
1969,117500,960.2963128638356
1970,117500,960.4904059819839
1971,117500,967.9071376269331
1972,117500,988.6106221488707
1973,117500,1006.5270506329135
1974,117500,1005.4204229349186
1975,117500,996.4547482624656
1976,117500,969.7251632689789
1977,117500,979.3664916248451
1978,117500,995.2672856374043
1979,117500,997.2425603472662
1980,117500,1009.6772633384312
1981,117500,1012.829822549063
1982,117500,1025.0695189329197
1983,117500,1034.5805842426366
1984,117500,1050.9859185354771
1985,117500,1069.435671490129
1986,117500,1081.6873842195996
1987,117500,1079.0051052837387
1988,117500,1058.4020539556136
1989,117500,1040.0723004022718
1990,117500,1054.6061900866234
1991,117500,1065.7900638521144
1992,117500,1076.843443144237
1993,117500,1103.9558881551875
1994,117500,1109.8430821049376
1995,117500,1117.943254102377
1996,117500,1111.0843229136592
1997,117500,1106.7311315684071
1998,117500,1112.9310400657514
1999,117500,1124.2854584666645
2000,117500,1136.7420486398012
2001,117500,1152.903190075892
2002,117500,1154.2321281259804
2003,117500,1148.061486162143
2004,117500,1178.5140808838464
2005,117500,1162.7209167082456
2006,117500,1166.0550952615788
2007,117500,1161.5588986652278
2008,117500,1187.7549594457078
2009,117500,1192.313421007094
2010,117500,1209.8435850263284
2011,117500,1209.116615618518
2012,117500,1188.676635569542
2013,117500,1199.4012410699786
2014,117500,1199.9801516798657
2015,117500,1206.2123359075285
1948,2459800,1000
1949,2459800,994.657235604527
1950,2459800,996.6220131571827
1951,2459800,1032.173487985183
1952,2459800,1026.670516799226
1953,2459800,1029.4980631288001
1954,2459800,1050.2845845811464
1955,2459800,1048.103040661648
1956,2459800,1036.8483660904003
1957,2459800,1033.5837952249046
1958,2459800,1019.401105905425
1959,2459800,1024.4985641971305
1960,2459800,1024.9541631065304
1961,2459800,1019.0436758138721
1962,2459800,1024.2925470165792
1963,2459800,1005.2604994586687
1964,2459800,998.6955778433335
1965,2459800,1018.9734773703633
1966,2459800,1008.9988788486698
1967,2459800,1010.6645533504068
1968,2459800,1048.7198040841006
1969,2459800,1032.9979464225748
1970,2459800,1044.9261341654128
1971,2459800,1056.5760250577189
1972,2459800,1066.5439473623744
1973,2459800,1070.2712558240735
1974,2459800,1059.678841286645
1975,2459800,1061.1617434975979
1976,2459800,1021.2682576284418
1977,2459800,1047.6614633801755
1978,2459800,1049.6562596940244
1979,2459800,1046.0037874238128
1980,2459800,1041.8941730552635
1981,2459800,1050.7241647210215
1982,2459800,1062.0770294119532
1983,2459800,1079.0239059419755
1984,2459800,1086.6059263270868
1985,2459800,1101.1710672535949
1986,2459800,1109.0339472789963
1987,2459800,1091.0778687629559
1988,2459800,1059.8570064936566
1989,2459800,1043.3535968104313
1990,2459800,1043.5986722662258
1991,2459800,1079.3210842894832
1992,2459800,1074.6899284512144
1993,2459800,1076.683542419051
1994,2459800,1074.47669353897
1995,2459800,1087.0866455566043
1996,2459800,1099.7364249937157
1997,2459800,1090.461747789189
1998,2459800,1073.66801205593
1999,2459800,1081.1323644937813
2000,2459800,1085.3798461242677
2001,2459800,1094.2047262542205
2002,2459800,1118.565935642419
2003,2459800,1106.701977730811
2004,2459800,1118.17739786475
2005,2459800,1109.717540891161
2006,2459800,1079.4768297651542
2007,2459800,1071.2163152014543
2008,2459800,1058.3178186826894
2009,2459800,1034.9516059947132
2010,2459800,1039.1924818519806
2011,2459800,1027.5908185230394
2012,2459800,1009.9454760955938
2013,2459800,1006.4843936298237
2014,2459800,1039.9750239434322
2015,2459800,1057.5260186597588
1948,1844500,1000
1949,1844500,994.4375472238689
1950,1844500,991.8403757516652
1951,1844500,1025.2031472188924
1952,1844500,1025.9639436785824
1953,1844500,1038.33838561112
1954,1844500,1056.139442150314
1955,1844500,1062.4420407263021
1956,1844500,1043.6982616829177
1957,1844500,1033.3542869584312
1958,1844500,1026.4986564775495
1959,1844500,1024.568239845412
1960,1844500,1033.6835045162277
1961,1844500,1023.5033144611444
1962,1844500,1023.8589743058554
1963,1844500,1001.4339790278619
1964,1844500,1001.5937642229547
1965,1844500,1012.0613907188731
1966,1844500,1010.1982144314297
1967,1844500,1011.8152536191008
1968,1844500,1044.5825762694603
1969,1844500,1037.1208889997502
1970,1844500,1041.6601421937803
1971,1844500,1049.6370733427214
1972,1844500,1067.9610952278974
1973,1844500,1072.7421256222624
1974,1844500,1070.0908771010206
1975,1844500,1069.3629050796083
1976,1844500,1033.0837762227131
1977,1844500,1054.7239858921314
1978,1844500,1056.0909036565342
1979,1844500,1055.8519172291058
1980,1844500,1054.327814963684
1981,1844500,1060.0670298107436
1982,1844500,1085.0003414181535
1983,1844500,1097.6667737987427
1984,1844500,1104.6082904092586
1985,1844500,1127.8212571817494
1986,1844500,1134.2003326044608
1987,1844500,1114.708034592485
1988,1844500,1091.8299593682577
1989,1844500,1075.9281202374686
1990,1844500,1079.8071150012747
1991,1844500,1111.6961342205277
1992,1844500,1112.1040738653378
1993,1844500,1110.6726279949708
1994,1844500,1113.9788390625044
1995,1844500,1120.7543007779575
1996,1844500,1148.8359611699611
1997,1844500,1133.8585154627333
1998,1844500,1112.4473932853302
1999,1844500,1122.916833015462
2000,1844500,1115.6146460396524
2001,1844500,1127.1328812610843
2002,1844500,1152.177515040573
2003,1844500,1139.634120743954
2004,1844500,1146.994335980853
2005,1844500,1134.462569476742
2006,1844500,1115.0158795911484
2007,1844500,1093.7665842911088
2008,1844500,1089.616400848368
2009,1844500,1064.8557144685435
2010,1844500,1074.6733142910646
2011,1844500,1068.219013838142
2012,1844500,1057.5175732472492
2013,1844500,1073.6803911735437
2014,1844500,1099.4211315051443
2015,1844500,1096.6134340805957
1948,417300,1000
1949,417300,985.8772669133018
1950,417300,976.1922239878066
1951,417300,989.2678891593206
1952,417300,974.9048799640495
1953,417300,961.6349682432771
1954,417300,966.5113347902011
1955,417300,945.3261983836456
1956,417300,932.3351908630069
1957,417300,921.2803321250258
1958,417300,899.550093624573
1959,417300,910.4288717617932
1960,417300,918.9608234877683
1961,417300,919.740868837266
1962,417300,915.0703476434729
1963,417300,892.9077819775652
1964,417300,887.0919906725579
1965,417300,896.7886444095008
1966,417300,885.0650540479667
1967,417300,889.2503427495988
1968,417300,908.5906665921352
1969,417300,904.6339521648376
1970,417300,906.9251353162412
1971,417300,914.0956656170255
1972,417300,923.5952411119424
1973,417300,929.6448239376958
1974,417300,921.3577359735058
1975,417300,914.4987431736561
1976,417300,881.1600988597382
1977,417300,895.455593952422
1978,417300,905.7585803443392
1979,417300,913.2138674683157
1980,417300,917.054648447635
1981,417300,909.8783818083351
1982,417300,923.8332099046627
1983,417300,932.52495244807
1984,417300,936.2889875371956
1985,417300,956.4316390460747
1986,417300,954.6617665917643
1987,417300,940.7773978236363
1988,417300,925.5535983032555
1989,417300,897.1149398300616
1990,417300,909.9092736263442
1991,417300,929.9626580506714
1992,417300,931.559283254419
1993,417300,933.7337499703821
1994,417300,928.9454154898449
1995,417300,930.8472953006902
1996,417300,942.1620015590968
1997,417300,938.6243869643627
1998,417300,914.5575939763903
1999,417300,913.085668680645
2000,417300,916.1372186260671
2001,417300,914.4876742126006
2002,417300,932.7891743542018
2003,417300,934.3739142531381
2004,417300,941.4677340284758
2005,417300,929.6066228525415
2006,417300,922.8310811994783
2007,417300,894.469383597494
2008,417300,878.1297052873326
2009,417300,864.5202850302678
2010,417300,863.5843339241756
2011,417300,847.8659834597318
2012,417300,844.8507242050493
2013,417300,848.0873566576246
2014,417300,861.6009233350388
2015,417300,871.0442003193565
1948,1020600,1000
1949,1020600,995.8367850545983
1950,1020600,988.3385542041399
1951,1020600,1005.7092709784837
1952,1020600,988.9722364905706
1953,1020600,980.1902425541764
1954,1020600,985.4291081398854
1955,1020600,975.9559221608737
1956,1020600,966.4401843354761
1957,1020600,953.8119182301833
1958,1020600,940.702309346012
1959,1020600,956.0302681857934
1960,1020600,956.2133344984895
1961,1020600,953.287311876669
1962,1020600,945.5963544134971
1963,1020600,923.4330709779575
1964,1020600,913.3897018947492
1965,1020600,918.4951772879434
1966,1020600,912.6887492500451
1967,1020600,909.8451887408178
1968,1020600,938.9304958951251
1969,1020600,928.2215735299158
1970,1020600,924.5834098350595
1971,1020600,930.6593521973165
1972,1020600,945.9311754178004
1973,1020600,950.517955958752
1974,1020600,945.1674669396157
1975,1020600,940.8518791404412
1976,1020600,897.8221970376343
1977,1020600,910.6747450479327
1978,1020600,924.1270620867564
1979,1020600,923.1056503332175
1980,1020600,927.9101545144221
1981,1020600,922.8207866673673
1982,1020600,943.580648435629
1983,1020600,954.8140464430849
1984,1020600,948.9324756414164
1985,1020600,971.7472069328489
1986,1020600,971.8916889853219
1987,1020600,954.1058934261589
1988,1020600,940.054273339238
1989,1020600,913.6280284459001
1990,1020600,929.976817441107
1991,1020600,954.5084821305992
1992,1020600,948.4072793959347
1993,1020600,944.3304638249205
1994,1020600,949.7384841394787
1995,1020600,957.071669915125
1996,1020600,977.8149617607835
1997,1020600,977.6190105592063
1998,1020600,943.5781776966674
1999,1020600,943.4388408802007
2000,1020600,936.471840467902
2001,1020600,938.7422685651552
2002,1020600,949.2154224245738
2003,1020600,935.3209209498004
2004,1020600,925.381460521052
2005,1020600,908.6256341645712
2006,1020600,892.7543440337636
2007,1020600,868.974014762045
2008,1020600,848.4745645008744
2009,1020600,823.1303644227548
2010,1020600,835.7665527313899
2011,1020600,814.6214690572591
2012,1020600,798.121395275261
2013,1020600,798.3329233401087
2014,1020600,820.5873673426888
2015,1020600,820.2298951818973
1948,2313100,1000
1949,2313100,995.9666894999247
1950,2313100,987.9786557330165
1951,2313100,1008.1482585189303
1952,2313100,994.3079953679915
1953,2313100,992.3216975406051
1954,2313100,1003.0913859602795
1955,2313100,1000.3695246830998
1956,2313100,984.8531623531203
1957,2313100,971.9433512090008
1958,2313100,962.4118258498395
1959,2313100,971.4956671110832
1960,2313100,973.269270496131
1961,2313100,964.9928650947015
1962,2313100,958.7897774951083
1963,2313100,935.8289202232393
1964,2313100,926.1662725386956
1965,2313100,928.1782763296078
1966,2313100,924.0633600576951
1967,2313100,922.1542526838718
1968,2313100,950.9918598524565
1969,2313100,936.7027900401467
1970,2313100,927.275864919079
1971,2313100,929.5029153819391
1972,2313100,945.8187973020696
1973,2313100,945.7948445368744
1974,2313100,942.8132233821417
1975,2313100,936.0697564777048
1976,2313100,896.0690000646719
1977,2313100,909.8821221190739
1978,2313100,915.024204738763
1979,2313100,911.7408544073022
1980,2313100,916.3705373495244
1981,2313100,907.6664412414093
1982,2313100,923.8431796592379
1983,2313100,929.2226234803219
1984,2313100,918.9461612603537
1985,2313100,936.7900726747301
1986,2313100,928.5134867975936
1987,2313100,914.6629121521031
1988,2313100,891.2108781332322
1989,2313100,866.6397066752132
1990,2313100,878.7000873368245
1991,2313100,907.5057551959815
1992,2313100,901.6035812315675
1993,2313100,896.9401095901095
1994,2313100,901.493000720357
1995,2313100,909.2934699982133
1996,2313100,935.7370324720906
1997,2313100,937.3058808126933
1998,2313100,906.9475494210001
1999,2313100,909.0692826263606
2000,2313100,900.9121366814807
2001,2313100,904.1920357137376
2002,2313100,918.4727461371759
2003,2313100,903.0720416083532
2004,2313100,894.3535251000305
2005,2313100,889.598189853268
2006,2313100,864.0082812338622
2007,2313100,846.9173734017947
2008,2313100,833.0336428726642
2009,2313100,806.3756430835664
2010,2313100,825.1679759373071
2011,2313100,814.2669592856756
2012,2313100,803.6979102814242
2013,2313100,822.4042632775793
2014,2313100,850.538675253075
2015,2313100,864.5157356409857
1948,198800,1000
1949,198800,978.2614753039554
1950,198800,964.6695399418243
1951,198800,972.0050285694026
1952,198800,950.2842637042448
1953,198800,929.351759408539
1954,198800,937.7712331128879
1955,198800,917.4693936599896
1956,198800,908.7710803796172
1957,198800,893.7539929698243
1958,198800,862.6571324118363
1959,198800,877.5664471383283
1960,198800,878.8670474856303
1961,198800,884.9704222086025
1962,198800,875.354208161755
1963,198800,855.5297012707522
1964,198800,851.5592059116043
1965,198800,866.985584589667
1966,198800,843.8532162274454
1967,198800,843.9768001642997
1968,198800,858.1664349773949
1969,198800,855.031391497581
1970,198800,855.9875837120429
1971,198800,863.8167602627077
1972,198800,867.9529767495407
1973,198800,878.0395085143174
1974,198800,862.9632490119303
1975,198800,861.768591300772
1976,198800,827.2350632637933
1977,198800,829.2299725076384
1978,198800,844.5836461794419
1979,198800,849.1955103179653
1980,198800,854.429598654226
1981,198800,845.6348765506879
1982,198800,867.6748285912446
1983,198800,879.3770179718057
1984,198800,901.6983916282583
1985,198800,905.5027557683625
1986,198800,919.906036942965
1987,198800,902.9965188812896
1988,198800,884.2139229322887
1989,198800,869.1374128699609
1990,198800,883.179416191506
1991,198800,889.4722258130528
1992,198800,903.749380803974
1993,198800,924.9016640592533
1994,198800,929.8615592859383
1995,198800,935.0826089119927
1996,198800,940.266393086865
1997,198800,933.7480120518949
1998,198800,927.7571636811548
1999,198800,913.9072479229942
2000,198800,913.0468560422169
2001,198800,912.214680459843
2002,198800,912.1986287274776
2003,198800,909.0760690903022
2004,198800,911.904221976377
2005,198800,896.2484724328575
2006,198800,875.1693822026806
2007,198800,867.237255179087
2008,198800,860.4461233423015
2009,198800,852.2306437893282
2010,198800,869.3185086752909
2011,198800,889.4376539732311
2012,198800,865.8293791368475
2013,198800,856.3160882347479
2014,198800,862.2618794289181
2015,198800,869.2769861823798
1948,2264200,1000
1949,2264200,1001.97031871986
1950,2264200,999.7748294250042
1951,2264200,1024.4159839418191
1952,2264200,1012.3982068051421
1953,2264200,1013.1606347820712
1954,2264200,1025.0480377599065
1955,2264200,1024.713980041177
1956,2264200,1013.0552294721095
1957,2264200,1003.2928540854879
1958,2264200,992.0690332567427
1959,2264200,1007.4385929515671
1960,2264200,1012.0661073099678
1961,2264200,1009.0449696145176
1962,2264200,1003.2074769721913
1963,2264200,980.7680417344043
1964,2264200,971.7206745952752
1965,2264200,981.5009767752844
1966,2264200,977.9676709619691
1967,2264200,976.4319416493868
1968,2264200,1004.9199576965702
1969,2264200,992.988873472592
1970,2264200,987.2574756309143
1971,2264200,991.0129521133438
1972,2264200,1009.1620455570851
1973,2264200,1011.8371387230019
1974,2264200,1009.0967236961712
1975,2264200,1005.9696165267123
1976,2264200,968.1777324187206
1977,2264200,981.875540967482
1978,2264200,991.463120474215
1979,2264200,986.5959142943169
1980,2264200,991.5070635145415
1981,2264200,987.3182207232662
1982,2264200,1005.7572993223473
1983,2264200,1011.4757783473003
1984,2264200,1002.6181814130696
1985,2264200,1022.9944498882859
1986,2264200,1020.9057587730757
1987,2264200,1002.0194176003228
1988,2264200,984.2864939960936
1989,2264200,957.3243574702615
1990,2264200,971.8851349521167
1991,2264200,998.7551460127517
1992,2264200,990.8590337060225
1993,2264200,984.1946095090971
1994,2264200,986.2912673591061
1995,2264200,994.4852701254724
1996,2264200,1017.5170771357207
1997,2264200,1019.4223833275355
1998,2264200,989.0588784811558
1999,2264200,989.9058736194485
2000,2264200,986.0962768370257
2001,2264200,990.5718815693324
2002,2264200,1006.850901490678
2003,2264200,984.3699175513905
1948,418000,1000
1949,418000,992.5262437310134
1950,418000,992.3722983457372
1951,418000,1014.6364170330407
1952,418000,1003.8768588886533
1953,418000,994.0249711110434
1954,418000,1005.3340474488908
1955,418000,988.5944794300015
1956,418000,980.8026254625177
1957,418000,974.6518958624246
1958,418000,953.4774540475663
1959,418000,969.3556770281839
1960,418000,983.9359093897247
1961,418000,984.8225329760014
1962,418000,983.900307951489
1963,418000,962.7581686550124
1964,418000,966.0008784499809
1965,418000,981.3296048022904
1966,418000,972.8343580596303
1967,418000,984.3910688770861
1968,418000,1003.5051904634421
1969,418000,1008.5315064528374
1970,418000,1014.8578834126084
1971,418000,1028.2459590777091
1972,418000,1038.3827298672077
1973,418000,1052.9184572360596
1974,418000,1048.2397954961
1975,418000,1047.8558043379633
1976,418000,1022.5451518807749
1977,418000,1037.9809905111413
1978,418000,1049.1387206006132
1979,418000,1060.3027248295234
1980,418000,1063.3133812695269
1981,418000,1056.9052510184888
1982,418000,1075.6176949123665
1983,418000,1092.0176099012976
1984,418000,1107.7708529397316
1985,418000,1127.9078323969202
1986,418000,1127.1516372666774
1987,418000,1112.1235703996592
1988,418000,1094.888948199584
1989,418000,1070.8524252696936
1990,418000,1083.8353770257568
1991,418000,1100.6838365319838
1992,418000,1111.900194831343
1993,418000,1122.3805074889735
1994,418000,1117.7011570192608
1995,418000,1116.691095234889
1996,418000,1131.5407144291312
1997,418000,1123.5750789074286
1998,418000,1103.377637177984
1999,418000,1094.970888895124
2000,418000,1096.711245580966
2001,418000,1093.6082665640658
2002,418000,1108.8247045765047
2003,418000,1110.4138803985597
2004,418000,1119.3219579792103
2005,418000,1104.2639173456741
2006,418000,1098.2943018960634
2007,418000,1066.4886393133438
2008,418000,1051.8268736012906
2009,418000,1043.6535398356834
2010,418000,1056.5774015633913
2011,418000,1054.6978265034131
2012,418000,1047.5872876046442
2013,418000,1056.170647389581
2014,418000,1070.3428048755814
2015,418000,1075.2980829805645
1948,2734700,1000
1949,2734700,996.56366846029
1950,2734700,994.2649229620937
