,WiscID,WBIC,LakeName,Year,Date1,Date2,DeltaDate,Stage1_mm,Stage2_mm,DeltaWaterLevel_mm,Precip_mm,Evap_mm
4168,394,985100,Fish Lake,1991,1991-10-27,11/15/91,19,2630.424,2660.904,30.48,92.35475113,-19.17285092
4169,394,985100,Fish Lake,1992,1992-05-15,5/30/92,15,2731.008,2688.336,-42.672,23.37471454,-45.41177029
4170,394,985100,Fish Lake,1992,1992-05-30,6/14/92,15,2688.336,2612.136,-76.2,1.128611002,-33.86283893
4171,394,985100,Fish Lake,1992,1992-06-14,6/29/92,15,2612.136,2572.512,-39.624,28.95948447,-46.97641747
4172,394,985100,Fish Lake,1992,1992-06-29,7/14/92,15,2572.512,2627.376,54.864,95.09095048,-49.59300533
4173,394,985100,Fish Lake,1992,1992-07-14,7/29/92,15,2627.376,2590.8,-36.576,78.30254941,-38.76243616
4174,394,985100,Fish Lake,1992,1992-07-29,8/13/92,15,2590.8,2535.936,-54.864,21.33003811,-40.97666588
4175,394,985100,Fish Lake,1992,1992-08-13,8/28/92,15,2535.936,2487.168,-48.768,30.5374804,-49.27896384
4176,394,985100,Fish Lake,1992,1992-08-28,9/12/92,15,2487.168,2502.408,15.24,69.27516102,-39.21438901
4177,394,985100,Fish Lake,1992,1992-09-12,9/27/92,15,2502.408,2621.28,118.872,147.0719399,-34.10504312
4178,394,985100,Fish Lake,1992,1992-09-27,10/12/92,15,2621.28,2578.608,-42.672,30.55087697,-26.62946018
4179,394,985100,Fish Lake,1992,1992-10-12,10/27/92,15,2578.608,2560.32,-18.288,18.68761475,-23.85836833
4180,394,985100,Fish Lake,1992,1992-10-27,11/15/92,19,2560.32,2554.224,-6.096,40.25319254,-16.29322043
4181,394,985100,Fish Lake,1993,1993-05-15,5/30/93,15,3066.288,3063.24,-3.048,40.28718384,-48.74909177
4182,394,985100,Fish Lake,1993,1993-05-30,6/14/93,15,3063.24,3127.248,64.008,77.5926312,-28.23001406
4183,394,985100,Fish Lake,1993,1993-06-14,6/29/93,15,3127.248,3112.008,-15.24,76.99778352,-47.20705691
4184,394,985100,Fish Lake,1993,1993-06-29,7/14/93,15,3112.008,3273.552,161.544,166.8051869,-43.78652212
4185,394,985100,Fish Lake,1993,1993-07-14,7/29/93,15,3273.552,3285.744,12.192,61.44576586,-47.97233248
4186,394,985100,Fish Lake,1993,1993-07-29,8/13/93,15,3285.744,3264.408,-21.336,34.2045414,-56.03538431
4187,394,985100,Fish Lake,1993,1993-08-13,8/28/93,15,3264.408,3297.936,33.528,76.79333587,-32.01735181
4188,394,985100,Fish Lake,1993,1993-08-28,9/12/93,15,3297.936,3230.88,-67.056,19.17149084,-50.28981838
4189,394,985100,Fish Lake,1993,1993-09-12,9/27/93,15,3230.88,3230.88,0,70.54803508,-33.98840293
4190,394,985100,Fish Lake,1993,1993-09-27,10/12/93,15,3230.88,3209.544,-21.336,33.12731724,-24.9481633
4191,394,985100,Fish Lake,1993,1993-10-12,11/9/93,28,3209.544,3160.776,-48.768,12.80282164,-47.29617227
4192,394,985100,Fish Lake,1994,1994-05-15,5/30/94,15,3282.696,3243.072,-39.624,26.0019418,-34.33668726
4193,394,985100,Fish Lake,1994,1994-05-30,6/14/94,15,3243.072,3188.208,-54.864,11.98853015,-47.61200981
4194,394,985100,Fish Lake,1994,1994-06-14,6/29/94,15,3188.208,3261.36,73.152,125.1291587,-50.54012612
4195,394,985100,Fish Lake,1994,1994-06-29,7/14/94,15,3261.36,3270.504,9.144,71.03121135,-47.50436436
4196,394,985100,Fish Lake,1994,1994-07-14,7/29/94,15,3270.504,3249.168,-21.336,37.81891588,-50.24918169
4197,394,985100,Fish Lake,1994,1994-07-29,8/13/94,15,3249.168,3249.168,0,70.9064433,-51.41142858
4198,394,985100,Fish Lake,1994,1994-08-13,8/28/94,15,3249.168,3230.88,-18.288,37.61166895,-34.05413333
4199,394,985100,Fish Lake,1994,1994-08-28,9/12/94,15,3230.88,3200.4,-30.48,33.19020113,-36.97979286
4200,394,985100,Fish Lake,1994,1994-09-12,9/27/94,15,3200.4,3230.88,30.48,92.45252609,-33.63542248
4201,394,985100,Fish Lake,1994,1994-09-27,10/12/94,15,3230.88,3188.208,-42.672,24.91462022,-26.12219939
4202,394,985100,Fish Lake,1994,1994-10-12,10/27/94,15,3188.208,3163.824,-24.384,11.29420794,-28.48325258
4203,394,985100,Fish Lake,1994,1994-10-27,11/15/94,19,3163.824,3139.44,-24.384,20.94003798,-36.78638087
4204,394,985100,Fish Lake,1995,1995-05-15,5/30/95,15,3328.416,3355.848,27.432,69.58328212,-36.63547725
4205,394,985100,Fish Lake,1995,1995-05-30,6/14/95,15,3355.848,3328.416,-27.432,39.95726832,-34.87224713
4206,394,985100,Fish Lake,1995,1995-06-14,6/29/95,15,3328.416,3285.744,-42.672,21.24635954,-51.5265175
4207,394,985100,Fish Lake,1995,1995-06-29,7/14/95,15,3285.744,3255.264,-30.48,58.57879999,-54.14567597
4208,394,985100,Fish Lake,1995,1995-07-14,7/29/95,15,3255.264,3252.216,-3.048,43.99423459,-47.94427936
4209,394,985100,Fish Lake,1995,1995-07-29,8/13/95,15,3252.216,3233.928,-18.288,65.64109158,-40.86938795
4210,394,985100,Fish Lake,1995,1995-08-13,8/28/95,15,3233.928,3236.976,3.048,55.91298261,-40.2531398
4211,394,985100,Fish Lake,1995,1995-08-28,9/12/95,15,3236.976,3188.208,-48.768,27.60023253,-62.22356244
4212,394,985100,Fish Lake,1995,1995-09-12,9/27/95,15,3188.208,3151.632,-36.576,31.78666053,-50.75992272
4213,394,985100,Fish Lake,1995,1995-09-27,10/12/95,15,3151.632,3179.064,27.432,70.6401115,-21.48827779
4214,394,985100,Fish Lake,1995,1995-10-12,10/27/95,15,3179.064,3169.92,-9.144,19.7492429,-27.70279384
4215,394,985100,Fish Lake,1995,1995-10-27,11/15/95,19,3169.92,3185.16,15.24,82.80449662,-16.42643452
4216,394,985100,Fish Lake,1996,1996-05-15,5/30/96,15,3282.696,3273.552,-9.144,38.48504531,-36.53037604
4217,394,985100,Fish Lake,1996,1996-05-30,6/14/96,15,3273.552,3316.224,42.672,81.23129946,-28.08381409
4218,394,985100,Fish Lake,1996,1996-06-14,6/29/96,15,3316.224,3438.144,121.92,120.2104183,-34.57942802
4219,394,985100,Fish Lake,1996,1996-06-29,7/14/96,15,3438.144,3371.088,-67.056,30.10968995,-59.56987327
4220,394,985100,Fish Lake,1996,1996-07-14,7/29/96,15,3371.088,3371.088,0,67.88661658,-53.55462431
4221,394,985100,Fish Lake,1996,1996-07-29,8/13/96,15,3371.088,3352.8,-18.288,65.07813573,-49.15945418
4222,394,985100,Fish Lake,1996,1996-08-13,8/28/96,15,3352.8,3310.128,-42.672,15.45124347,-50.41632315
4223,394,985100,Fish Lake,1996,1996-08-28,9/12/96,15,3310.128,3252.216,-57.912,3.333946291,-40.0210722
4224,394,985100,Fish Lake,1996,1996-09-12,9/27/96,15,3252.216,3203.448,-48.768,7.360815149,-65.5706585
4225,394,985100,Fish Lake,1996,1996-09-27,10/12/96,15,3203.448,3163.824,-39.624,28.08340881,-32.03299817
4226,394,985100,Fish Lake,1996,1996-10-12,10/27/96,15,3163.824,3163.824,0,32.68073159,-27.18164897
4227,394,985100,Fish Lake,1996,1996-10-27,11/15/96,19,3163.824,3157.728,-6.096,46.95417665,-17.65408826
4228,394,985100,Fish Lake,1997,1997-06-23,7/21/97,28,3407.664,3407.664,0,158.4976142,-101.4391561
4229,394,985100,Fish Lake,1997,1997-07-21,8/15/97,25,3407.664,3368.04,-39.624,128.2237663,-74.61778772
4230,394,985100,Fish Lake,1997,1997-08-15,10/2/97,48,3368.04,3255.264,-112.776,72.23830226,-100.5046558
4231,394,985100,Fish Lake,1998,1998-05-19,6/5/98,17,3401.568,3383.28,-18.288,65.0462439,-53.96325343
4232,394,985100,Fish Lake,1998,1998-06-05,6/21/98,16,3383.28,3456.432,73.152,108.2306858,-51.98027741
4233,394,985100,Fish Lake,1998,1998-06-21,7/6/98,15,3456.432,3499.104,42.672,141.4999667,-51.25649774
4234,394,985100,Fish Lake,1998,1998-07-06,7/21/98,15,3499.104,3450.336,-48.768,19.44402106,-55.70099216
4235,394,985100,Fish Lake,1998,1998-07-21,8/5/98,15,3450.336,3480.816,30.48,50.4878718,-63.19177134
4236,394,985100,Fish Lake,1998,1998-08-05,8/20/98,15,3480.816,3456.432,-24.384,96.68904127,-35.56078485
4237,394,985100,Fish Lake,1998,1998-08-20,9/4/98,15,3456.432,3450.336,-6.096,20.20782547,-41.62546403
4238,394,985100,Fish Lake,1998,1998-09-04,9/19/98,15,3450.336,3456.432,6.096,64.22315466,-46.57659507
4239,394,985100,Fish Lake,1998,1998-09-19,10/4/98,15,3456.432,3413.76,-42.672,21.40062004,-34.73914262
4240,394,985100,Fish Lake,1998,1998-10-04,10/21/98,17,3413.76,3438.144,24.384,68.94804478,-28.85559991
4241,394,985100,Fish Lake,1998,1998-10-21,11/13/98,23,3438.144,3419.856,-18.288,51.86491918,-45.90549503
4242,394,985100,Fish Lake,1999,1999-05-15,5/30/99,15,3569.208,3605.784,36.576,74.90801864,-42.6499051
4243,394,985100,Fish Lake,1999,1999-05-30,6/14/99,15,3605.784,3608.832,3.048,91.21984174,-41.97455353
4244,394,985100,Fish Lake,1999,1999-06-14,6/30/99,16,3608.832,3566.16,-42.672,32.56606095,-53.12984034
4245,394,985100,Fish Lake,1999,1999-06-30,7/20/99,20,3566.16,3584.448,18.288,97.55501952,-74.5913756
4246,394,985100,Fish Lake,1999,1999-07-20,8/4/99,15,3584.448,3605.784,21.336,110.7892307,-43.88564837
4247,394,985100,Fish Lake,1999,1999-08-04,8/19/99,15,3605.784,3578.352,-27.432,40.15271827,-56.28622776
4248,394,985100,Fish Lake,1999,1999-08-19,9/3/99,15,3578.352,3547.872,-30.48,41.16425925,-35.7360838
4249,394,985100,Fish Lake,1999,1999-09-03,9/18/99,15,3547.872,3474.72,-73.152,5.342431987,-50.04443212
4250,394,985100,Fish Lake,1999,1999-09-18,10/3/99,15,3474.72,3462.528,-12.192,35.24387526,-41.72517544
4251,394,985100,Fish Lake,1999,1999-10-03,10/23/99,20,3462.528,3425.952,-36.576,27.62462628,-25.0543572
4252,394,985100,Fish Lake,1999,1999-10-23,11/15/99,23,3425.952,3380.232,-45.72,17.39434591,-39.25324873
4253,394,985100,Fish Lake,2000,2000-05-20,6/4/00,15,3535.68,3739.896,204.216,251.1967772,-29.58575223
4254,394,985100,Fish Lake,2000,2000-06-04,6/19/00,15,3739.896,3745.992,6.096,140.2944754,-37.93455631
4255,394,985100,Fish Lake,2000,2000-06-19,7/4/00,15,3745.992,3752.088,6.096,42.60728974,-49.52438626
4256,394,985100,Fish Lake,2000,2000-07-04,7/19/00,15,3752.088,3727.704,-24.384,72.75616965,-50.34583889
4257,394,985100,Fish Lake,2000,2000-07-19,8/3/00,15,3727.704,3681.984,-45.72,25.83648417,-66.1240106
4258,394,985100,Fish Lake,2000,2000-08-03,8/18/00,15,3681.984,3685.032,3.048,66.38620078,-37.73425481
4259,394,985100,Fish Lake,2000,2000-08-18,9/3/00,16,3685.032,3706.368,21.336,67.64807766,-40.32460803
4260,394,985100,Fish Lake,2000,2000-09-03,9/19/00,16,3706.368,3672.84,-33.528,60.0338274,-52.70267322
4261,394,985100,Fish Lake,2000,2000-09-19,10/12/00,23,3672.84,3627.12,-45.72,44.30225572,-44.63902007
4262,394,985100,Fish Lake,2000,2000-10-12,10/27/00,15,3627.12,3617.976,-9.144,9.887268211,-16.81914187
4263,394,985100,Fish Lake,2001,2001-05-16,6/1/01,16,3761.232,3752.088,-9.144,39.37111841,-36.94706795
4264,394,985100,Fish Lake,2001,2001-06-01,6/17/01,16,3752.088,3785.616,33.528,128.5498828,-33.33153667
4265,394,985100,Fish Lake,2001,2001-06-17,7/2/01,15,3785.616,3742.944,-42.672,45.78987479,-52.12154975
4266,394,985100,Fish Lake,2001,2001-07-02,7/17/01,15,3742.944,3694.176,-48.768,2.436776026,-61.99782726
4267,394,985100,Fish Lake,2001,2001-07-17,8/1/01,15,3694.176,3675.888,-18.288,40.9727083,-58.41959386
4268,394,985100,Fish Lake,2001,2001-08-01,8/16/01,15,3675.888,3834.384,158.496,106.0012567,-59.45613653
4269,394,985100,Fish Lake,2001,2001-08-16,8/31/01,15,3834.384,3843.528,9.144,89.28413741,-40.36236941
4270,394,985100,Fish Lake,2001,2001-08-31,9/17/01,17,3843.528,3864.864,21.336,62.52458961,-48.83797283
4271,394,985100,Fish Lake,2001,2001-09-17,10/3/01,16,3864.864,3874.008,9.144,83.13391227,-29.47738249
4272,394,985100,Fish Lake,2001,2001-10-03,10/18/01,15,3874.008,3849.624,-24.384,16.08198196,-27.80916067
4273,394,985100,Fish Lake,2001,2001-10-18,11/13/01,26,3849.624,3816.096,-33.528,34.6376305,-40.52841032
4274,394,985100,Fish Lake,2002,2002-05-16,5/31/02,15,4005.072,3986.784,-18.288,24.44214121,-26.64266482
4275,394,985100,Fish Lake,2002,2002-05-31,6/15/02,15,3986.784,4075.176,88.392,103.4641064,-36.15743498
4276,394,985100,Fish Lake,2002,2002-06-15,6/30/02,15,4075.176,4062.984,-12.192,50.19544668,-49.32716737
4277,394,985100,Fish Lake,2002,2002-06-30,7/15/02,15,4062.984,3977.64,-85.344,5.911486272,-67.14894549
4278,394,985100,Fish Lake,2002,2002-07-15,7/30/02,15,3977.64,3959.352,-18.288,51.17629551,-53.25661783
4279,394,985100,Fish Lake,2002,2002-07-30,8/15/02,16,3959.352,3913.632,-45.72,39.21905735,-65.26164446
4280,394,985100,Fish Lake,2002,2002-08-15,8/30/02,15,3913.632,3892.296,-21.336,70.49174949,-39.58569774
4281,394,985100,Fish Lake,2002,2002-08-30,9/14/02,15,3892.296,3861.816,-30.48,40.29728125,-43.46351385
4282,394,985100,Fish Lake,2002,2002-09-14,10/4/02,20,3861.816,3855.72,-6.096,56.07374145,-59.4428908
4283,394,985100,Fish Lake,2002,2002-10-04,10/20/02,16,3855.72,3816.096,-39.624,53.12439667,-29.62016644
4284,394,985100,Fish Lake,2002,2002-10-20,11/13/02,24,3816.096,3794.76,-21.336,32.42359743,-25.27889531
4285,394,985100,Fish Lake,2003,2003-05-15,5/30/03,15,3810,3767.328,-42.672,24.49852677,-34.36600566
4286,394,985100,Fish Lake,2003,2003-05-30,6/14/03,15,3767.328,3745.992,-21.336,40.19570726,-34.84087932
4287,394,985100,Fish Lake,2003,2003-06-14,6/29/03,15,3745.992,3727.704,-18.288,29.9431326,-50.0806256
4288,394,985100,Fish Lake,2003,2003-06-29,7/14/03,15,3727.704,3718.56,-9.144,83.26647832,-53.07820366
4289,394,985100,Fish Lake,2003,2003-07-14,7/29/03,15,3718.56,3694.176,-24.384,35.75884339,-67.56277559
4290,394,985100,Fish Lake,2003,2003-07-29,8/14/03,16,3694.176,3627.12,-67.056,28.15439063,-54.96439661
4291,394,985100,Fish Lake,2003,2003-08-14,8/29/03,15,3627.12,3578.352,-48.768,7.946165261,-68.7905187
4292,394,985100,Fish Lake,2003,2003-08-29,9/13/03,15,3578.352,3553.968,-24.384,27.82527491,-54.08437023
4293,394,985100,Fish Lake,2003,2003-09-13,9/30/03,17,3553.968,3514.344,-39.624,117.1811939,-52.72269929
4294,398,991000,Honeysuckle Lake,1987,1987-10-01,10/16/87,15,13944.6,13981.176,36.576,27.81297805,-20.8837187
4295,398,991000,Honeysuckle Lake,1987,1987-10-16,10/31/87,15,13981.176,13984.224,3.048,53.41782154,-7.528358207
4296,398,991000,Honeysuckle Lake,1987,1987-10-31,11/15/87,15,13984.224,13990.32,6.096,13.930033,-7.983648807
4297,398,991000,Honeysuckle Lake,1988,1988-05-15,5/30/88,15,14097,14057.376,-39.624,19.06961693,-28.88621509
4298,398,991000,Honeysuckle Lake,1988,1988-05-30,6/14/88,15,14057.376,13972.032,-85.344,5.673347251,-43.22579053
4299,398,991000,Honeysuckle Lake,1988,1988-06-14,6/29/88,15,13972.032,13935.456,-36.576,19.84521832,-45.59911034
4300,398,991000,Honeysuckle Lake,1988,1988-06-29,7/14/88,15,13935.456,13886.688,-48.768,48.92867105,-44.55599096
4301,398,991000,Honeysuckle Lake,1988,1988-07-14,7/29/88,15,13886.688,13856.208,-30.48,35.369843,-38.88415974
4302,398,991000,Honeysuckle Lake,1988,1988-07-29,8/13/88,15,13856.208,13880.592,24.384,72.85664392,-35.51456555
4303,398,991000,Honeysuckle Lake,1988,1988-08-13,8/28/88,15,13880.592,13865.352,-15.24,76.13250509,-34.42086466
4304,398,991000,Honeysuckle Lake,1988,1988-08-28,9/12/88,15,13865.352,13914.12,48.768,70.11794521,-26.11239301
4305,398,991000,Honeysuckle Lake,1988,1988-09-12,9/27/88,15,13914.12,13938.504,24.384,54.46335381,-23.61025855
4306,398,991000,Honeysuckle Lake,1988,1988-09-27,10/12/88,15,13938.504,13911.072,-27.432,14.36632128,-19.84741068
4307,398,991000,Honeysuckle Lake,1988,1988-10-12,10/27/88,15,13911.072,13929.36,18.288,38.01366601,-10.83033913
4308,398,991000,Honeysuckle Lake,1988,1988-10-27,11/15/88,19,13929.36,13968.984,39.624,45.20762388,-8.908118798
4309,398,991000,Honeysuckle Lake,1989,1989-05-15,5/30/89,15,14093.952,14112.24,18.288,51.44442685,-21.40775709
4310,398,991000,Honeysuckle Lake,1989,1989-05-30,6/14/89,15,14112.24,14112.24,0,61.0101774,-28.89481627
4311,398,991000,Honeysuckle Lake,1989,1989-06-14,6/29/89,15,14112.24,14069.568,-42.672,25.50526898,-28.99607277
4312,398,991000,Honeysuckle Lake,1989,1989-06-29,7/14/89,15,14069.568,14011.656,-57.912,8.761456493,-51.05179478
4313,398,991000,Honeysuckle Lake,1989,1989-07-14,7/29/89,15,14011.656,13953.744,-57.912,17.50961639,-38.84167058
4314,398,991000,Honeysuckle Lake,1989,1989-07-29,8/13/89,15,13953.744,13920.216,-33.528,24.34056722,-42.94130612
4315,398,991000,Honeysuckle Lake,1989,1989-08-13,8/28/89,15,13920.216,13920.216,0,66.9461574,-28.55326108
4316,398,991000,Honeysuckle Lake,1989,1989-08-28,9/12/89,15,13920.216,13917.168,-3.048,66.95915407,-29.57462611
4317,398,991000,Honeysuckle Lake,1989,1989-09-12,9/30/89,18,13917.168,13850.112,-67.056,0.731912582,-28.86270782
4320,401,993800,Kimball Lake,1974,1974-05-29,8/6/74,69,29455.872,29401.008,-54.864,225.9051535,-176.6965459
4321,403,994700,Lake Clara,1980,1980-10-17,11/1/80,15,4818.888,4818.888,0,34.1920446,-15.65043256
4322,403,994700,Lake Clara,1981,1981-05-15,5/30/81,15,4962.144,4946.904,-15.24,26.98538997,-31.89811261
4323,403,994700,Lake Clara,1981,1981-05-30,6/14/81,15,4946.904,5029.2,82.296,26.3897425,-35.99693482
4324,403,994700,Lake Clara,1981,1981-06-14,6/29/81,15,5029.2,5108.448,79.248,115.0406421,-35.56344204
4325,403,994700,Lake Clara,1981,1981-06-29,7/14/81,15,5108.448,4974.336,-134.112,46.91808589,-40.85031769
4326,403,994700,Lake Clara,1981,1981-07-14,7/29/81,15,4974.336,4919.472,-54.864,30.47589617,-40.00581387
4327,403,994700,Lake Clara,1981,1981-07-29,8/13/81,15,4919.472,4831.08,-88.392,35.0199326,-33.32543649
4328,403,994700,Lake Clara,1981,1981-08-13,8/28/81,15,4831.08,4815.84,-15.24,5.821109414,-33.87030076
4329,403,994700,Lake Clara,1981,1981-08-28,9/12/81,15,4815.84,4812.792,-3.048,32.00620431,-29.66394148
4330,403,994700,Lake Clara,1981,1981-09-12,9/27/81,15,4812.792,4776.216,-36.576,8.091028166,-29.66984821
4331,403,994700,Lake Clara,1981,1981-09-27,10/12/81,15,4776.216,4815.84,39.624,58.99189421,-19.16421889
4332,403,994700,Lake Clara,1981,1981-10-12,10/27/81,15,4815.84,4812.792,-3.048,33.85473097,-16.5028977
4333,403,994700,Lake Clara,1981,1981-10-27,11/15/81,19,4812.792,4791.456,-21.336,1.746652742,-9.343296296
4334,403,994700,Lake Clara,1982,1982-05-15,5/30/82,15,4943.856,4885.944,-57.912,24.15991348,-31.71381266
4335,403,994700,Lake Clara,1982,1982-05-30,6/14/82,15,4885.944,4831.08,-54.864,19.64087065,-42.30589238
4336,403,994700,Lake Clara,1982,1982-06-14,6/29/82,15,4831.08,4812.792,-18.288,34.70901222,-30.11617461
4337,403,994700,Lake Clara,1982,1982-06-29,7/14/82,15,4812.792,4809.744,-3.048,74.00964868,-36.60138161
4338,403,994700,Lake Clara,1982,1982-07-14,7/29/82,15,4809.744,4812.792,3.048,55.64175206,-39.53019627
4339,403,994700,Lake Clara,1982,1982-07-29,8/13/82,15,4812.792,4760.976,-51.816,26.39374147,-42.43354417
4340,403,994700,Lake Clara,1982,1982-08-13,8/28/82,15,4760.976,4770.12,9.144,47.70878342,-38.08849656
4341,403,994700,Lake Clara,1982,1982-08-28,9/12/82,15,4770.12,4767.072,-3.048,82.75240996,-23.49584311
4342,403,994700,Lake Clara,1982,1982-09-12,9/27/82,15,4767.072,4818.888,51.816,95.57662612,-18.86729325
4343,403,994700,Lake Clara,1982,1982-09-27,10/12/82,15,4818.888,4855.464,36.576,56.24169844,-14.9600602
4344,403,994700,Lake Clara,1982,1982-10-12,10/27/82,15,4855.464,4843.272,-12.192,53.21297399,-17.06776148
4345,403,994700,Lake Clara,1982,1982-10-27,11/15/82,19,4843.272,4858.512,15.24,43.4056853,-9.525323667
4346,403,994700,Lake Clara,1983,1983-05-15,5/30/83,15,4876.8,4971.288,94.488,62.80871685,-27.85592771
4347,403,994700,Lake Clara,1983,1983-05-30,6/14/83,15,4971.288,4943.856,-27.432,42.19249596,-24.75670802
4348,403,994700,Lake Clara,1983,1983-06-14,6/29/83,15,4943.856,4882.896,-60.96,29.75378108,-38.5668195
4349,403,994700,Lake Clara,1983,1983-06-29,7/14/83,15,4882.896,4882.896,0,54.1318387,-53.1485455
4350,403,994700,Lake Clara,1983,1983-07-14,7/29/83,15,4882.896,4882.896,0,21.96427571,-50.16877848
4351,403,994700,Lake Clara,1983,1983-07-29,8/13/83,15,4882.896,4873.752,-9.144,85.55419252,-46.28898155
4352,403,994700,Lake Clara,1983,1983-08-13,8/28/83,15,4873.752,4837.176,-36.576,16.36301,-32.59229467
4353,403,994700,Lake Clara,1983,1983-08-28,9/12/83,15,4837.176,4803.648,-33.528,33.33046522,-35.57191871
4354,403,994700,Lake Clara,1983,1983-09-12,9/27/83,15,4803.648,4864.608,60.96,110.8390179,-22.81133606
4355,403,994700,Lake Clara,1983,1983-09-27,10/12/83,15,4864.608,4922.52,57.912,44.61817482,-15.89588148
4356,403,994700,Lake Clara,1983,1983-10-12,10/27/83,15,4922.52,4916.424,-6.096,56.45784309,-12.14582756
4357,403,994700,Lake Clara,1983,1983-10-27,11/15/83,19,4916.424,4910.328,-6.096,25.33441273,-14.60051714
4358,403,994700,Lake Clara,1984,1984-05-15,5/30/84,15,5004.816,4962.144,-42.672,12.20287526,-19.54841712
4359,403,994700,Lake Clara,1984,1984-05-30,6/14/84,15,4962.144,4986.528,24.384,63.43535639,-38.28368628
4360,403,994700,Lake Clara,1984,1984-06-14,6/29/84,15,4986.528,4953,-33.528,39.51678111,-45.15461726
4361,403,994700,Lake Clara,1984,1984-06-29,7/14/84,15,4953,4913.376,-39.624,34.52855843,-42.61655465
4362,403,994700,Lake Clara,1984,1984-07-14,7/29/84,15,4913.376,4876.8,-36.576,36.57053555,-39.22982126
4363,403,994700,Lake Clara,1984,1984-07-29,8/13/84,15,4876.8,4867.656,-9.144,39.9030822,-33.88103979
4364,403,994700,Lake Clara,1984,1984-08-13,8/28/84,15,4867.656,4840.224,-27.432,18.83637665,-43.57719155
4365,403,994700,Lake Clara,1984,1984-08-28,9/12/84,15,4840.224,4852.416,12.192,68.90925471,-28.22625964
4366,403,994700,Lake Clara,1984,1984-09-12,9/27/84,15,4852.416,4861.56,9.144,66.6411355,-26.86044303
4367,403,994700,Lake Clara,1984,1984-09-27,10/12/84,15,4861.56,4846.32,-15.24,21.09769761,-22.253052
4368,403,994700,Lake Clara,1984,1984-10-12,10/27/84,15,4846.32,4873.752,27.432,41.1394656,-15.46792489
4369,403,994700,Lake Clara,1984,1984-10-27,11/15/84,19,4873.752,4910.328,36.576,49.65948392,-11.00338918
4370,403,994700,Lake Clara,1985,1985-05-15,5/30/85,15,5105.4,5123.688,18.288,62.09030081,-37.03800649
4371,403,994700,Lake Clara,1985,1985-05-30,6/14/85,15,5123.688,4995.672,-128.016,33.59659707,-37.30715687
4372,403,994700,Lake Clara,1985,1985-06-14,6/29/85,15,4995.672,4898.136,-97.536,60.8219256,-41.40986531
